num_pages,memory_size,locality,sequence_len,frames_to_pages,freq_var,best_algo
29,3,0.22,141,0.10344827586206896,0.5018654883342254,FIFO
24,2,0.79,135,0.08333333333333333,0.07542166976576256,Optimal
19,11,0.32,199,0.5789473684210527,0.5171364760511553,LRU
29,6,0.58,141,0.20689655172413793,0.2486509678232652,LRU
47,8,0.64,37,0.1702127659574468,0.07029644842444246,LRU
39,7,0.52,59,0.1794871794871795,0.22059211494155584,LRU
29,5,0.06,80,0.1724137931034483,0.7538701245663204,FIFO
49,6,0.47,75,0.12244897959183673,0.09696411619135022,LRU
42,6,0.11,21,0.14285714285714285,0.6808322083835592,FIFO
34,8,0.21,142,0.23529411764705882,0.6109423475616444,FIFO
32,11,0.76,122,0.34375,0.23346030468436305,Optimal
25,9,0.36,50,0.36,0.09439278852713112,LRU
16,2,0.46,59,0.125,0.5348638381689009,LRU
5,2,0.17,189,0.4,0.6981935132790288,Optimal
21,7,0.48,27,0.3333333333333333,0.12608622524942753,LRU
21,2,0.55,160,0.09523809523809523,0.07929877845949927,LRU
21,7,0.56,33,0.3333333333333333,0.19487254437268633,LRU
19,7,0.74,32,0.3684210526315789,0.13343502144908334,Optimal
39,7,0.66,77,0.1794871794871795,0.243263134261615,LRU
29,3,0.08,24,0.10344827586206896,0.3501721693993765,FIFO
10,7,0.64,165,0.7,0.14360356979183236,LRU
18,8,0.43,138,0.4444444444444444,0.31981007795307237,LRU
47,4,0.12,166,0.0851063829787234,0.2713322359630867,FIFO
39,11,0.8,123,0.28205128205128205,0.07753736995257124,Optimal
21,8,0.28,84,0.38095238095238093,0.3597866797296233,Optimal
40,7,0.66,161,0.175,0.11909845161030508,LRU
19,5,0.55,163,0.2631578947368421,0.061975662770084296,LRU
49,11,0.2,50,0.22448979591836735,0.14892491941596606,FIFO
12,9,0.92,178,0.75,0.07698449664219918,Optimal
49,3,0.85,127,0.061224489795918366,0.13871677351182896,Optimal
46,10,0.31,49,0.21739130434782608,0.5362390849106522,LRU
22,3,0.66,186,0.13636363636363635,0.2578379179972005,LRU
47,8,0.8,153,0.1702127659574468,0.18977146813303125,Optimal
48,5,0.74,25,0.10416666666666667,0.0847736086063259,Optimal
22,9,0.54,25,0.4090909090909091,0.1806374352583515,LRU
7,11,0.06,164,1.5714285714285714,0.6834040642754893,Optimal
8,2,0.71,152,0.25,0.2527270224925527,Optimal
10,4,0.9,169,0.4,0.08049681846604428,Optimal
15,11,0.07,79,0.7333333333333333,0.25297755803172667,Optimal
18,2,0.44,92,0.1111111111111111,0.14731637264124176,LRU
23,6,0.33,49,0.2608695652173913,0.5351031579421165,LRU
38,9,0.43,44,0.23684210526315788,0.46596928023290535,LRU
46,10,0.67,113,0.21739130434782608,0.06277293242569436,LRU
45,10,0.65,135,0.2222222222222222,0.14072133098804218,LRU
14,4,0.26,104,0.2857142857142857,0.6300748389924729,Optimal
49,8,0.17,145,0.16326530612244897,0.7317019143883597,FIFO
16,10,0.43,73,0.625,0.16662714662557848,LRU
20,2,0.06,109,0.1,0.8949556057569529,FIFO
48,11,0.58,96,0.22916666666666666,0.25602927595448904,LRU
6,11,0.3,46,1.8333333333333333,0.42662513726234397,LRU
12,8,0.17,138,0.6666666666666666,0.4937518163938253,Optimal
44,2,0.25,139,0.045454545454545456,0.2500871705016575,FIFO
12,6,0.13,55,0.5,0.43939591467073436,Optimal
33,6,0.13,163,0.18181818181818182,0.3469546643881701,FIFO
11,5,0.49,56,0.45454545454545453,0.3849359166733186,LRU
19,5,0.67,199,0.2631578947368421,0.08092610544134977,LRU
46,6,0.77,46,0.13043478260869565,0.2115361528907513,Optimal
33,5,0.71,82,0.15151515151515152,0.12324050357501075,Optimal
26,3,0.1,119,0.11538461538461539,0.5637192916679945,FIFO
23,8,0.77,190,0.34782608695652173,0.15579142762004408,Optimal
33,5,0.85,199,0.15151515151515152,0.057108107247455214,Optimal
13,8,0.15,57,0.6153846153846154,0.2690066626628138,Optimal
19,10,0.18,51,0.5263157894736842,0.69037063007002,Optimal
22,6,0.19,145,0.2727272727272727,0.4711260512529754,Optimal
26,11,0.08,63,0.4230769230769231,0.159258137619925,Optimal
46,10,0.19,154,0.21739130434782608,0.16649722774652445,FIFO
46,4,0.57,178,0.08695652173913043,0.15501309486674184,LRU
36,3,0.44,157,0.08333333333333333,0.27145317286149506,LRU
28,2,0.5,35,0.07142857142857142,0.14068777010284078,LRU
35,9,0.79,138,0.2571428571428571,0.039814290920858496,Optimal
11,11,0.52,159,1.0,0.06533998712487833,LRU
37,2,0.64,125,0.05405405405405406,0.29243418724820414,LRU
46,9,0.51,38,0.1956521739130435,0.10454624160329698,LRU
44,3,0.66,31,0.06818181818181818,0.08044327541443722,LRU
31,2,0.9,68,0.06451612903225806,0.07142792135839493,Optimal
34,5,0.3,44,0.14705882352941177,0.0815832695555063,LRU
14,11,0.26,96,0.7857142857142857,0.5143196918335119,Optimal
46,6,0.64,41,0.13043478260869565,0.07553040199891205,LRU
47,10,0.95,179,0.2127659574468085,0.02653377664637854,Optimal
6,9,0.16,109,1.5,0.09434390555907492,Optimal
36,10,0.28,39,0.2777777777777778,0.3847983305538535,Optimal
6,2,0.66,183,0.3333333333333333,0.08744203888427683,LRU
31,3,0.65,97,0.0967741935483871,0.16033351530046225,LRU
19,6,0.57,144,0.3157894736842105,0.052552768845914255,LRU
25,11,0.54,120,0.44,0.2947775703428616,LRU
18,3,0.88,95,0.16666666666666666,0.02827424859609005,Optimal
10,5,0.94,41,0.5,0.03437539659721826,Optimal
20,5,0.59,115,0.25,0.2905772340450352,LRU
40,5,0.9,170,0.125,0.010100088477656866,Optimal
20,6,0.65,123,0.3,0.07524901562884698,LRU
43,7,0.67,100,0.16279069767441862,0.2305216287349694,LRU
18,8,0.16,34,0.4444444444444444,0.1553806866313236,Optimal
45,7,0.88,117,0.15555555555555556,0.0463723004696584,Optimal
31,5,0.63,142,0.16129032258064516,0.13649469606106576,LRU
47,2,0.06,118,0.0425531914893617,0.3956803648843299,FIFO
23,7,0.13,51,0.30434782608695654,0.7534510258385437,Optimal
24,4,0.86,48,0.16666666666666666,0.02471710457164438,Optimal
29,7,0.65,88,0.2413793103448276,0.1574487995811122,LRU
29,9,0.14,191,0.3103448275862069,0.16080310173872028,Optimal
15,8,0.94,107,0.5333333333333333,0.027855153446801593,Optimal
30,4,0.85,146,0.13333333333333333,0.05913703828545118,Optimal
5,2,0.49,103,0.4,0.3641259853680904,LRU
33,4,0.38,182,0.12121212121212122,0.43397233336268976,LRU
48,5,0.68,92,0.10416666666666667,0.2635795528544747,LRU
23,7,0.13,190,0.30434782608695654,0.23313907286158542,Optimal
26,5,0.49,128,0.19230769230769232,0.44113133270097127,LRU
23,9,0.16,61,0.391304347826087,0.47981406612457095,Optimal
30,8,0.58,175,0.26666666666666666,0.3336315594354284,LRU
23,8,0.93,30,0.34782608695652173,0.04717977093627223,Optimal
31,7,0.52,38,0.22580645161290322,0.3457820980283622,LRU
42,2,0.6,84,0.047619047619047616,0.39173140355626335,LRU
12,5,0.71,139,0.4166666666666667,0.048480630511730925,Optimal
43,5,0.22,173,0.11627906976744186,0.6188539491939408,FIFO
16,4,0.87,65,0.25,0.09868944825191392,Optimal
20,10,0.93,144,0.5,0.05123276960916889,Optimal
8,2,0.66,141,0.25,0.16015759671648966,LRU
45,8,0.76,47,0.17777777777777778,0.14922193188498548,Optimal
30,10,0.11,116,0.3333333333333333,0.4942512551099663,Optimal
18,4,0.64,36,0.2222222222222222,0.07045328434082561,LRU
34,5,0.41,98,0.14705882352941177,0.2990579829068354,LRU
29,4,0.05,66,0.13793103448275862,0.6220460916529489,FIFO
42,8,0.42,26,0.19047619047619047,0.3966555315751995,LRU
22,2,0.19,157,0.09090909090909091,0.2723410565534019,FIFO
42,5,0.32,181,0.11904761904761904,0.09130881596678339,LRU
8,7,0.1,20,0.875,0.12399089948934379,Optimal
13,4,0.15,171,0.3076923076923077,0.6993040893676352,Optimal
47,10,0.41,176,0.2127659574468085,0.13518228167656868,LRU
35,5,0.6,58,0.14285714285714285,0.37824469204905964,LRU
30,8,0.5,49,0.26666666666666666,0.08608404056545099,LRU
15,3,0.62,55,0.2,0.30594658953684956,LRU
11,2,0.34,109,0.18181818181818182,0.6427385082651433,LRU
49,7,0.7,171,0.14285714285714285,0.13946416278757187,Optimal
41,3,0.57,120,0.07317073170731707,0.047061039121158506,LRU
46,2,0.18,31,0.043478260869565216,0.7834932218643539,FIFO
31,8,0.93,168,0.25806451612903225,0.00781315536280249,Optimal
33,2,0.56,136,0.06060606060606061,0.21818283332667862,LRU
43,6,0.15,37,0.13953488372093023,0.5435877718389182,FIFO
47,3,0.39,184,0.06382978723404255,0.5581408220229667,LRU
48,11,0.45,142,0.22916666666666666,0.34606022939766606,LRU
38,9,0.55,191,0.23684210526315788,0.42382815532938245,LRU
46,10,0.45,104,0.21739130434782608,0.2599998287667548,LRU
20,8,0.59,198,0.4,0.271865141298665,LRU
13,11,0.22,179,0.8461538461538461,0.6570473447759467,Optimal
9,11,0.31,93,1.2222222222222223,0.4062018403478722,LRU
19,8,0.45,130,0.42105263157894735,0.12576563441237235,LRU
14,4,0.1,130,0.2857142857142857,0.7823926808274018,Optimal
33,4,0.85,27,0.12121212121212122,0.1282847920895516,Optimal
24,5,0.06,64,0.20833333333333334,0.562083881121058,FIFO
20,4,0.84,79,0.2,0.053166965799107464,Optimal
11,8,0.09,188,0.7272727272727273,0.8303635423429326,Optimal
41,2,0.35,129,0.04878048780487805,0.3307528621220462,LRU
29,3,0.2,173,0.10344827586206896,0.6248658249777884,FIFO
18,10,0.2,42,0.5555555555555556,0.7924438400367122,Optimal
9,10,0.18,160,1.1111111111111112,0.14926179191017203,Optimal
32,3,0.66,82,0.09375,0.23915290614185672,LRU
31,10,0.42,87,0.3225806451612903,0.1504369373173853,LRU
38,4,0.92,25,0.10526315789473684,0.06046325246503536,Optimal
43,6,0.14,137,0.13953488372093023,0.563967535058229,FIFO
22,3,0.58,64,0.13636363636363635,0.22158397194363838,LRU
16,3,0.61,166,0.1875,0.38737263167685193,LRU
30,7,0.71,70,0.23333333333333334,0.22205723631617127,Optimal
26,8,0.07,38,0.3076923076923077,0.37271930176289303,Optimal
32,2,0.8,142,0.0625,0.032235193967492665,Optimal
41,11,0.85,146,0.2682926829268293,0.0711355066824855,Optimal
20,7,0.41,106,0.35,0.3609012477260491,LRU
26,4,0.41,65,0.15384615384615385,0.06488271142757845,LRU
26,6,0.44,104,0.23076923076923078,0.5557325190170028,LRU
5,7,0.37,83,1.4,0.4774087464236918,LRU
47,8,0.58,96,0.1702127659574468,0.26644907887462493,LRU
27,2,0.64,122,0.07407407407407407,0.21532485549199135,LRU
49,3,0.11,66,0.061224489795918366,0.10918447495167678,FIFO
46,8,0.75,103,0.17391304347826086,0.1823513799068447,Optimal
31,10,0.72,76,0.3225806451612903,0.22865338958300957,Optimal
30,9,0.6,96,0.3,0.19859409755427812,LRU
24,6,0.87,111,0.25,0.08311801657974748,Optimal
45,3,0.31,60,0.06666666666666667,0.3771645568004054,LRU
42,7,0.07,161,0.16666666666666666,0.18061378733824138,FIFO
7,8,0.57,171,1.1428571428571428,0.054970251099310065,LRU
28,4,0.86,172,0.14285714285714285,0.016843128474873754,Optimal
47,3,0.85,166,0.06382978723404255,0.1241333091110431,Optimal
29,7,0.87,148,0.2413793103448276,0.05130825217181342,Optimal
37,3,0.21,123,0.08108108108108109,0.25451534662056613,FIFO
38,10,0.55,153,0.2631578947368421,0.28380966553637677,LRU
10,10,0.12,58,1.0,0.6606727357513377,Optimal
14,10,0.24,107,0.7142857142857143,0.349813979942328,Optimal
13,5,0.63,28,0.38461538461538464,0.13983115769142193,LRU
30,5,0.29,162,0.16666666666666666,0.16926778782294516,FIFO
9,8,0.65,98,0.8888888888888888,0.24385356917279138,LRU
6,5,0.95,93,0.8333333333333334,0.014377980812824936,Optimal
45,9,0.62,129,0.2,0.0575340698726916,LRU
34,6,0.05,61,0.17647058823529413,0.8295405527881136,FIFO
17,6,0.27,92,0.35294117647058826,0.5723236430400988,Optimal
6,7,0.42,42,1.1666666666666667,0.38183379360858244,LRU
43,6,0.89,198,0.13953488372093023,0.09874253342911604,Optimal
35,10,0.19,39,0.2857142857142857,0.3679018400215041,Optimal
21,3,0.92,141,0.14285714285714285,0.04940436128903463,Optimal
46,8,0.5,118,0.17391304347826086,0.24235993767501007,LRU
24,6,0.26,78,0.25,0.07853858880148533,Optimal
20,9,0.79,34,0.45,0.1629917167066419,Optimal
39,8,0.18,121,0.20512820512820512,0.5554776022135258,FIFO
34,4,0.76,163,0.11764705882352941,0.12901350928665473,Optimal
44,4,0.27,99,0.09090909090909091,0.6043988945340364,FIFO
46,2,0.32,26,0.043478260869565216,0.5926253336703121,LRU
38,5,0.18,171,0.13157894736842105,0.15396067703833993,FIFO
10,10,0.1,193,1.0,0.6130372851143535,Optimal
30,4,0.33,47,0.13333333333333333,0.5508448064238404,LRU
42,4,0.91,40,0.09523809523809523,0.0642948610085801,Optimal
43,9,0.83,131,0.20930232558139536,0.06487669084840987,Optimal
11,10,0.94,176,0.9090909090909091,0.04606679739375528,Optimal
8,4,0.84,123,0.5,0.13979386025156795,Optimal
5,7,0.13,106,1.4,0.21876213480153914,Optimal
15,11,0.54,197,0.7333333333333333,0.21234235793530173,LRU
41,10,0.33,195,0.24390243902439024,0.5667115172422578,LRU
36,4,0.69,118,0.1111111111111111,0.26504022747123523,LRU
35,2,0.32,135,0.05714285714285714,0.136905365515867,LRU
18,3,0.09,89,0.16666666666666666,0.37748297462041785,FIFO
40,8,0.29,150,0.2,0.4733325124157607,FIFO
17,10,0.17,115,0.5882352941176471,0.5182235985921531,Optimal
34,5,0.54,20,0.14705882352941177,0.06925107209997163,LRU
19,10,0.2,101,0.5263157894736842,0.39727871606549137,Optimal
33,8,0.5,172,0.24242424242424243,0.11226721762425047,LRU
12,7,0.48,120,0.5833333333333334,0.3623524445203977,LRU
34,5,0.43,41,0.14705882352941177,0.15740058437111998,LRU
20,3,0.63,132,0.15,0.08274146140756852,LRU
20,11,0.09,151,0.55,0.5110444139480144,Optimal
38,7,0.33,88,0.18421052631578946,0.22354078007621253,LRU
20,4,0.1,189,0.2,0.26790429216160094,FIFO
13,5,0.51,41,0.38461538461538464,0.4116025976464617,LRU
33,7,0.71,116,0.21212121212121213,0.21797161826973246,Optimal
5,2,0.69,151,0.4,0.17395759698425778,LRU
22,2,0.7,124,0.09090909090909091,0.23233233451552215,Optimal
10,3,0.1,125,0.3,0.3123504055407334,Optimal
17,9,0.77,132,0.5294117647058824,0.11494596522382189,Optimal
43,11,0.84,165,0.2558139534883721,0.14070913720658895,Optimal
34,11,0.53,86,0.3235294117647059,0.3888126866400775,LRU
22,11,0.56,89,0.5,0.1424475343068693,LRU
5,5,0.94,71,1.0,0.05259780924959345,Optimal
33,6,0.53,28,0.18181818181818182,0.049953496775387254,LRU
16,11,0.26,198,0.6875,0.08617119643585515,Optimal
24,9,0.11,91,0.375,0.3355631391709215,Optimal
28,8,0.22,82,0.2857142857142857,0.12112044074040255,Optimal
39,7,0.93,145,0.1794871794871795,0.03805628921431915,Optimal
45,11,0.15,50,0.24444444444444444,0.34458196927661894,FIFO
22,8,0.94,57,0.36363636363636365,0.023301669451571624,Optimal
29,9,0.16,75,0.3103448275862069,0.298407590103355,Optimal
48,3,0.87,144,0.0625,0.01800053390924831,Optimal
25,7,0.12,198,0.28,0.46540896489913197,Optimal
25,6,0.18,142,0.24,0.7122098470206875,FIFO
44,11,0.51,84,0.25,0.417861627036667,LRU
47,2,0.79,42,0.0425531914893617,0.20637002922335648,Optimal
11,3,0.39,97,0.2727272727272727,0.305553658424124,LRU
36,4,0.68,197,0.1111111111111111,0.12136884284610966,LRU
41,7,0.64,124,0.17073170731707318,0.2451531314770092,LRU
10,4,0.39,64,0.4,0.1630928676490223,LRU
27,11,0.24,98,0.4074074074074074,0.7282847037555076,Optimal
30,2,0.09,128,0.06666666666666667,0.7895467083769021,FIFO
31,10,0.69,149,0.3225806451612903,0.24402092038343126,LRU
37,8,0.61,97,0.21621621621621623,0.2068337821681013,LRU
39,4,0.22,53,0.10256410256410256,0.39409830364973114,FIFO
45,8,0.72,77,0.17777777777777778,0.18560922944198155,Optimal
22,8,0.79,80,0.36363636363636365,0.08028989057910253,Optimal
36,7,0.37,90,0.19444444444444445,0.530665539504564,LRU
34,5,0.55,116,0.14705882352941177,0.12465871991169333,LRU
46,4,0.63,75,0.08695652173913043,0.23230842308547042,LRU
36,2,0.22,149,0.05555555555555555,0.3435136097008281,FIFO
11,10,0.67,41,0.9090909090909091,0.05446625342923345,LRU
30,2,0.82,44,0.06666666666666667,0.116789667370795,Optimal
47,6,0.4,192,0.1276595744680851,0.3545647838672113,LRU
37,2,0.26,76,0.05405405405405406,0.07802733076052963,FIFO
28,10,0.36,36,0.35714285714285715,0.15713606268581642,LRU
34,9,0.69,104,0.2647058823529412,0.18352295690634998,LRU
33,9,0.12,164,0.2727272727272727,0.24280273629177276,Optimal
24,6,0.59,36,0.25,0.17829835208130862,LRU
33,5,0.91,167,0.15151515151515152,0.056233353699682395,Optimal
47,10,0.33,174,0.2127659574468085,0.34741690953520865,LRU
41,8,0.72,199,0.1951219512195122,0.15082087930135482,Optimal
30,11,0.29,196,0.36666666666666664,0.3552607045767986,Optimal
7,3,0.88,38,0.42857142857142855,0.07344719219443988,Optimal
37,2,0.33,150,0.05405405405405406,0.3285176817861891,LRU
30,4,0.94,119,0.13333333333333333,0.05681358541901966,Optimal
11,5,0.77,73,0.45454545454545453,0.10477604093635676,Optimal
29,11,0.11,163,0.3793103448275862,0.44973065901041503,Optimal
33,8,0.37,163,0.24242424242424243,0.33532684473469876,LRU
11,10,0.25,173,0.9090909090909091,0.2127434622689554,Optimal
11,2,0.72,64,0.18181818181818182,0.12388143514424504,Optimal
7,5,0.53,173,0.7142857142857143,0.45186803416433374,LRU
18,2,0.86,63,0.1111111111111111,0.0814899470740344,Optimal
18,9,0.66,45,0.5,0.190357047371789,LRU
40,9,0.09,106,0.225,0.28948767631700834,FIFO
27,2,0.81,143,0.07407407407407407,0.14522677426180022,Optimal
24,4,0.49,59,0.16666666666666666,0.40431369989140303,LRU
40,4,0.36,153,0.1,0.35041823867634575,LRU
40,7,0.15,199,0.175,0.7090452161789825,FIFO
34,6,0.4,90,0.17647058823529413,0.35996853129160095,LRU
23,7,0.24,72,0.30434782608695654,0.13628395078805697,Optimal
11,6,0.21,150,0.5454545454545454,0.19667033978585916,Optimal
27,6,0.53,34,0.2222222222222222,0.10645143514211465,LRU
10,2,0.52,91,0.2,0.18713317520455525,LRU
15,7,0.82,144,0.4666666666666667,0.08853420439075975,Optimal
18,8,0.7,159,0.4444444444444444,0.08207505354619588,Optimal
38,10,0.79,164,0.2631578947368421,0.04392626662304594,Optimal
35,4,0.48,122,0.11428571428571428,0.3330729361899797,LRU
17,3,0.39,140,0.17647058823529413,0.5934305566839478,LRU
9,4,0.88,100,0.4444444444444444,0.08988229459453695,Optimal
10,9,0.35,30,0.9,0.4296770460865456,LRU
16,10,0.42,158,0.625,0.1291853109380694,LRU
40,11,0.78,131,0.275,0.058783837030344135,Optimal
33,11,0.44,33,0.3333333333333333,0.4874245417461491,LRU
25,7,0.55,69,0.28,0.07323636746266043,LRU
24,9,0.4,156,0.375,0.23705735676985962,LRU
42,7,0.08,63,0.16666666666666666,0.35364563285168826,FIFO
14,8,0.09,153,0.5714285714285714,0.543755383213328,Optimal
42,9,0.34,139,0.21428571428571427,0.6436420656765738,LRU
10,6,0.3,58,0.6,0.37460379361728635,LRU
22,9,0.73,115,0.4090909090909091,0.23249716583100147,Optimal
46,11,0.5,199,0.2391304347826087,0.2200973173817689,LRU
46,11,0.47,42,0.2391304347826087,0.07039192124382002,LRU
44,8,0.16,83,0.18181818181818182,0.49792352034935583,FIFO
37,6,0.28,194,0.16216216216216217,0.34526977615679383,FIFO
38,5,0.45,133,0.13157894736842105,0.2263674589067622,LRU
22,9,0.61,49,0.4090909090909091,0.16774621054684022,LRU
14,8,0.74,158,0.5714285714285714,0.22924234461037385,Optimal
30,5,0.51,32,0.16666666666666666,0.35808177248455103,LRU
8,11,0.62,113,1.375,0.20284993020371092,LRU
27,7,0.2,159,0.25925925925925924,0.7457420896126185,Optimal
12,3,0.87,24,0.25,0.032258115022850246,Optimal
17,4,0.36,109,0.23529411764705882,0.3608157882847611,LRU
16,3,0.06,175,0.1875,0.5447716736415795,FIFO
41,7,0.68,146,0.17073170731707318,0.22873691428823736,LRU
30,11,0.57,35,0.36666666666666664,0.0566282721543776,LRU
13,6,0.53,93,0.46153846153846156,0.35123615925567403,LRU
45,6,0.33,162,0.13333333333333333,0.1886823537962315,LRU
11,9,0.41,118,0.8181818181818182,0.21881311572439113,LRU
40,6,0.39,151,0.15,0.1849584641306954,LRU
30,6,0.95,104,0.2,0.026085064756601085,Optimal
49,2,0.94,187,0.04081632653061224,0.017124306641810173,Optimal
20,5,0.8,178,0.25,0.02378164825754493,Optimal
29,11,0.78,116,0.3793103448275862,0.039167900383936756,Optimal
16,6,0.87,47,0.375,0.11005920227711913,Optimal
9,3,0.89,96,0.3333333333333333,0.05508212845170574,Optimal
49,11,0.38,61,0.22448979591836735,0.3011835077983608,LRU
37,8,0.68,120,0.21621621621621623,0.29966820334855626,LRU
14,10,0.26,162,0.7142857142857143,0.11648717446489619,Optimal
23,7,0.3,159,0.30434782608695654,0.671368920723025,LRU
35,3,0.09,55,0.08571428571428572,0.8908498449609925,FIFO
16,3,0.77,28,0.1875,0.2029934700657008,Optimal
22,4,0.54,140,0.18181818181818182,0.18105528989010566,LRU
45,5,0.49,192,0.1111111111111111,0.16232782295158357,LRU
32,11,0.88,135,0.34375,0.04439237492709116,Optimal
46,2,0.2,36,0.043478260869565216,0.3679877731713694,FIFO
31,9,0.57,189,0.2903225806451613,0.3038526546934583,LRU
30,2,0.36,170,0.06666666666666667,0.30553677592151013,LRU
13,5,0.5,149,0.38461538461538464,0.47029008836503366,LRU
44,8,0.77,178,0.18181818181818182,0.17831847059473085,Optimal
47,3,0.82,196,0.06382978723404255,0.13419642389025258,Optimal
20,10,0.77,162,0.5,0.11481761251819006,Optimal
20,5,0.73,132,0.25,0.04722320508856158,Optimal
16,8,0.08,114,0.5,0.8156833198436166,Optimal
27,7,0.55,170,0.25925925925925924,0.43859734703682124,LRU
41,6,0.31,56,0.14634146341463414,0.6017296835643606,LRU
34,3,0.21,183,0.08823529411764706,0.2907780322554402,FIFO
23,8,0.06,136,0.34782608695652173,0.37548913712778076,Optimal
38,3,0.36,29,0.07894736842105263,0.327076821502244,LRU
45,8,0.85,157,0.17777777777777778,0.049391075490457056,Optimal
31,4,0.52,111,0.12903225806451613,0.46333108146301205,LRU
18,6,0.74,68,0.3333333333333333,0.031112130604771228,Optimal
9,11,0.17,71,1.2222222222222223,0.5356049209390737,Optimal
42,4,0.76,180,0.09523809523809523,0.04817786887711447,Optimal
37,2,0.94,127,0.05405405405405406,0.02701726540566572,Optimal
10,10,0.85,40,1.0,0.14262517269799502,Optimal
20,9,0.89,135,0.45,0.055829655723148346,Optimal
29,6,0.18,37,0.20689655172413793,0.3213547128030814,FIFO
33,4,0.41,150,0.12121212121212122,0.4947342401311227,LRU
39,10,0.45,172,0.2564102564102564,0.27258365617758484,LRU
42,8,0.12,191,0.19047619047619047,0.15687788004269898,FIFO
25,9,0.92,134,0.36,0.026627188213925672,Optimal
27,10,0.06,85,0.37037037037037035,0.8872432538443851,Optimal
11,7,0.2,61,0.6363636363636364,0.7585074364172586,Optimal
13,2,0.07,21,0.15384615384615385,0.46960285536303553,FIFO
40,4,0.71,186,0.1,0.25533328951180295,Optimal
11,2,0.84,187,0.18181818181818182,0.04035931271330852,Optimal
42,10,0.82,48,0.23809523809523808,0.05481629067666531,Optimal
28,6,0.51,76,0.21428571428571427,0.3435894335776692,LRU
22,2,0.82,118,0.09090909090909091,0.020213193046238732,Optimal
5,10,0.75,171,2.0,0.1005647845838461,Optimal
39,7,0.77,128,0.1794871794871795,0.19066559994247878,Optimal
5,6,0.25,148,1.2,0.23429770898873536,Optimal
36,8,0.51,165,0.2222222222222222,0.4215557333039724,LRU
36,3,0.64,196,0.08333333333333333,0.22042289405393453,LRU
48,9,0.57,181,0.1875,0.1869808607433243,LRU
22,7,0.29,156,0.3181818181818182,0.6250514565401473,Optimal
12,4,0.91,152,0.3333333333333333,0.05063039118194733,Optimal
34,5,0.8,172,0.14705882352941177,0.18002219421997265,Optimal
6,7,0.29,67,1.1666666666666667,0.5416063585815876,Optimal
42,8,0.09,107,0.19047619047619047,0.20481560435514554,FIFO
11,10,0.09,125,0.9090909090909091,0.35368080391317686,Optimal
46,7,0.74,122,0.15217391304347827,0.12220053957679458,Optimal
14,11,0.76,90,0.7857142857142857,0.1711569358750057,Optimal
35,4,0.6,138,0.11428571428571428,0.04279599117542874,LRU
42,11,0.3,181,0.2619047619047619,0.6002218647519476,LRU
18,7,0.81,179,0.3888888888888889,0.0562075377283112,Optimal
26,7,0.91,86,0.2692307692307692,0.014583158128906534,Optimal
33,2,0.61,139,0.06060606060606061,0.3470699547685747,LRU
14,8,0.69,71,0.5714285714285714,0.09057845640280526,LRU
9,11,0.06,40,1.2222222222222223,0.42471614310762323,Optimal
8,9,0.91,22,1.125,0.044996045094537515,Optimal
41,9,0.69,54,0.21951219512195122,0.10543567929203881,LRU
48,10,0.75,87,0.20833333333333334,0.19298572104494585,Optimal
17,7,0.67,118,0.4117647058823529,0.22178270359609184,LRU
6,10,0.75,85,1.6666666666666667,0.09911033559296703,Optimal
47,11,0.45,126,0.23404255319148937,0.4567553721502025,LRU
39,11,0.94,88,0.28205128205128205,0.043417692378138625,Optimal
43,10,0.14,31,0.23255813953488372,0.49736493662212933,FIFO
14,2,0.41,137,0.14285714285714285,0.36075063523871603,LRU
49,4,0.48,24,0.08163265306122448,0.2945549092823168,LRU
11,6,0.56,125,0.5454545454545454,0.32692603481876953,LRU
7,9,0.07,90,1.2857142857142858,0.34112437104185617,Optimal
10,10,0.16,39,1.0,0.32804420384657484,Optimal
20,10,0.55,58,0.5,0.4207370218955399,LRU
15,7,0.69,110,0.4666666666666667,0.20428866464994666,LRU
42,3,0.86,103,0.07142857142857142,0.02835970177702439,Optimal
33,9,0.57,71,0.2727272727272727,0.14577079043080407,LRU
9,8,0.79,137,0.8888888888888888,0.03639352323642908,Optimal
34,4,0.31,157,0.11764705882352941,0.23363532850780735,LRU
48,3,0.25,35,0.0625,0.14541133396252046,FIFO
39,3,0.84,113,0.07692307692307693,0.11203870012823927,Optimal
20,6,0.63,64,0.3,0.28418548599240345,LRU
31,11,0.61,173,0.3548387096774194,0.12937520498885674,LRU
46,6,0.17,72,0.13043478260869565,0.7067254179051728,FIFO
30,4,0.71,112,0.13333333333333333,0.2529919724450048,Optimal
43,5,0.47,83,0.11627906976744186,0.34057990500279267,LRU
15,2,0.95,174,0.13333333333333333,0.015035442059017997,Optimal
43,7,0.93,110,0.16279069767441862,0.012781989207684068,Optimal
22,2,0.51,54,0.09090909090909091,0.33573254040253314,LRU
43,2,0.87,103,0.046511627906976744,0.01767391287447304,Optimal
6,3,0.11,88,0.5,0.7765226758565208,Optimal
38,7,0.89,29,0.18421052631578946,0.038241841136318726,Optimal
40,7,0.89,89,0.175,0.10147375274185783,Optimal
7,11,0.65,109,1.5714285714285714,0.2603265278166777,LRU
48,11,0.33,34,0.22916666666666666,0.4622725130232059,LRU
5,6,0.18,66,1.2,0.7394341254377497,Optimal
20,8,0.49,85,0.4,0.3588811466783534,LRU
42,11,0.27,121,0.2619047619047619,0.6241174442547825,Optimal
